Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,run_time,check_CE,check_CE_origame
FairGamble,MDCE,MaxRew,ModRew,3,209,0.2510659120191375,0.0,0.0012916007169749832,0.00017769459252231913,False,350.3504910469055,0.00017821113029678322,0.0001779122892107777
FairGamble,MDCE,MaxRew,ModRew,3,210,0.5602585120362535,0.0,0.9272534275687434,0.01965655420682495,False,350.96385169029236,0.02122769416670697,0.026345735615935048
FairGamble,MDCE,MaxRew,ModRew,3,211,0.6327076402461284,0.0,1.120736432315617,0.024322811332601113,False,352.59805035591125,0.23273678967365136,0.12570072714168853
FairGamble,MDCE,MaxRew,ModRew,3,212,1.4990573225245432,0.0,0.1945611472327542,0.020306484428565662,False,353.34704852104187,0.03000251842372582,0.04505919610913711
FairGamble,MDCE,MaxRew,ModRew,3,213,2.17066989203556,0.0,0.2792628869396978,0.028893302230355754,False,355.18015718460083,0.028852389792306712,0.02904355671262338
FairGamble,MDCE,MaxRew,ModRew,3,214,2.1445839707568473,0.0,0.08451659194411576,0.008809283855737574,False,355.92446732521057,0.08142550212829448,0.09845727295920256
FairGamble,MDCE,MaxRew,ModRew,3,215,3.317199051565653,0.0,0.07473258383766535,0.007714500395104612,False,356.53467774391174,0.044932048085579365,0.04020369975964108
FairGamble,MDCE,MaxRew,ModRew,3,216,3.7062964550346917,0.0,0.0003822469903553838,3.885045760639118e-05,False,357.19690775871277,0.07483696651928803,0.07089051032236547
FairGamble,MDCE,MaxRew,ModRew,3,217,4.233291264010659,0.0,0.0003805415494184672,3.8844007732845115e-05,False,357.9529435634613,0.06539925716020967,0.03897614176118225
FairGamble,MDCE,MaxRew,ModRew,3,218,3.865020825261269,0.0,0.22791436737409043,0.023294320250731228,False,359.17570638656616,0.023400125930825983,0.023285010531729176
FairGamble,MDCE,MaxRew,ModRew,3,219,3.451418308854683,0.0,0.08708646579392365,0.008969523041084362,False,359.8928120136261,0.04319893612526246,0.03063923491970172
FairGamble,MDCE,MaxRew,ModRew,3,220,3.7606178636306233,0.0,0.06273294909615146,0.0066020562086852525,False,360.5700271129608,0.03393912263054347,0.013079612663576407
FairGamble,MDCE,MaxRew,ModRew,3,221,3.8848062871194573,0.0,0.04924915982540057,0.005143008972147424,False,361.7171440124512,0.005213940635892592,0.009901129875629022
FairGamble,MDCE,MaxRew,ModRew,3,222,3.7110612160102714,0.0,0.1268914468370994,0.013328168476305715,False,362.32559728622437,0.016883697479958104,0.01937429765797316
FairGamble,MDCE,MaxRew,ModRew,3,223,3.4017786873538416,0.0,0.07626625016273891,0.008011082114343695,False,363.7388503551483,0.07898995261414798,0.0413318773833346
FairGamble,MDCE,MaxRew,ModRew,3,224,2.788746168772643,0.0,0.12334280801588449,0.012713310817109913,False,364.6184997558594,0.047985841081031655,0.012626156237067303
FairGamble,MDCE,MaxRew,ModRew,3,225,2.8788418899672683,0.0,0.0834602435275329,0.008543650781541377,False,365.3642210960388,0.06883806812244286,0.05117541558333753
FairGamble,MDCE,MaxRew,ModRew,3,226,3.429838713960914,0.0,0.0495306857880351,0.0050797465060145415,False,366.0261495113373,0.03741921997425661,0.058487090380719885
FairGamble,MDCE,MaxRew,ModRew,3,227,3.962003238858082,0.0,0.0004986825172323961,0.0007866764989510611,False,369.7741582393646,0.008909074850712398,0.005631419344002436
FairGamble,MDCE,MaxRew,ModRew,3,228,3.9774982008667905,0.0,0.0003954260777163654,4.0421913563739535e-05,False,370.76151967048645,0.03300891502758052,0.014106570532936786
FairGamble,MDCE,MaxRew,ModRew,3,229,4.078553778059058,0.0,0.0004083128421825677,4.001254255443433e-05,False,375.11192631721497,0.005818092033444834,0.0166377157625058
FairGamble,MDCE,MaxRew,ModRew,3,230,4.072766045093112,0.0,0.00037985695515629914,3.852358247091926e-05,False,377.2252984046936,0.03977858902489595,0.03544011985360406
FairGamble,MDCE,MaxRew,ModRew,3,231,3.8105656660907985,0.0,0.0003798433584876193,3.799858018561692e-05,False,379.91176295280457,0.043061367620980895,0.013184116507756843
FairGamble,MDCE,MaxRew,ModRew,3,232,3.956671286758251,0.0,0.00042079800798688893,4.002868412908424e-05,False,382.3881733417511,0.027019978388663986,0.04767432710069321
FairGamble,MDCE,MaxRew,ModRew,3,233,4.397981135780401,0.0,0.0004661890616830533,4.537362559012215e-05,False,384.50970005989075,0.03910720056036608,0.04831998013887791
FairGamble,MDCE,MaxRew,ModRew,3,234,4.7689329834476695,0.0,0.0005987306061712161,5.16548551390318e-05,False,386.4564971923828,0.050371955195495054,0.04441823631159771
FairGamble,MDCE,MaxRew,ModRew,3,235,5.100255142462428,0.0,0.0004700611420460632,4.65234550079879e-05,False,388.415235042572,0.023966184020516826,0.03602256656450497
FairGamble,MDCE,MaxRew,ModRew,3,236,5.291808918237192,0.0,0.0004546220652699162,0.00013090376789404862,False,390.8836386203766,0.01942900543294461,0.00873131677659095
FairGamble,MDCE,MaxRew,ModRew,3,237,5.325723081188682,0.0,0.0004475870977529439,2.8242179476295962e-05,False,397.41123390197754,0.020565055443511567,0.011797112817809256
FairGamble,MDCE,MaxRew,ModRew,3,238,5.3723257229822865,0.0,0.000492541287329118,5.046290747934279e-05,False,400.6792323589325,0.028849743975523826,0.014596479790866979
FairGamble,MDCE,MaxRew,ModRew,3,239,5.401216110286761,0.0,0.0014386532659855789,0.00014324695342352432,False,401.6639838218689,0.02170646012696331,0.012575340050780384
FairGamble,MDCE,MaxRew,ModRew,3,240,5.4326623696091705,0.0,0.006406030867871948,0.0019329577031118872,False,405.92886185646057,0.012181155822907186,0.027264746895756323
FairGamble,MDCE,MaxRew,ModRew,3,241,5.564801353773944,0.0,0.0003698744397553355,3.692506015078241e-05,False,407.5704753398895,0.03325447565539298,0.02443545448284888
FairGamble,MDCE,MaxRew,ModRew,3,242,5.6894080076054845,0.0,0.0003624424361277079,3.5207490714720936e-05,False,409.0974233150482,0.016773606486786594,0.011284167598041999
FairGamble,MDCE,MaxRew,ModRew,3,243,5.709176765400119,0.0,0.000507454523983597,4.943994276494002e-05,False,411.1718797683716,0.01264849396827468,0.01206460678445298
FairGamble,MDCE,MaxRew,ModRew,3,244,5.648472492854306,0.0,0.0004486019221019433,4.3301437567617635e-05,False,413.22043347358704,0.021849052488260676,0.019674554680944773
FairGamble,MDCE,MaxRew,ModRew,3,245,5.551270528137741,0.0,0.00040979179694744516,3.929885574630276e-05,False,416.68982911109924,0.027346657156118052,0.027818415847358335
FairGamble,MDCE,MaxRew,ModRew,3,246,5.3219135656889,0.0,0.0005826178707692975,7.782410528007913e-05,False,418.48206853866577,0.0326042707920015,0.035843638423996294
FairGamble,MDCE,MaxRew,ModRew,3,247,4.961979578756471,0.0,0.0003584402575711465,3.441114995339711e-05,False,420.5070888996124,0.03383065067888191,0.03145040100653118
FairGamble,MDCE,MaxRew,ModRew,3,248,4.594721359520326,0.0,0.00037952201266477914,3.579153184936453e-05,False,422.93460178375244,0.030602445602385342,0.022554771719247357
FairGamble,MDCE,MaxRew,ModRew,3,249,4.302987528685403,0.0,0.0004216736259294862,4.003205460838045e-05,False,425.9405450820923,0.030865287662092178,0.022684430929613288
FairGamble,MDCE,MaxRew,ModRew,4,0,13.92068745319047,0.0,0.0009940938949739575,0.00015175653288466084,False,2.194979429244995,2.80157521708891,1.122994767298664
FairGamble,MDCE,MaxRew,ModRew,4,1,0.25023220351965286,0.0,0.0006114235438658966,3.56677126884114e-05,False,3.525899887084961,9.380995293230951,7.929453856131916
FairGamble,MDCE,MaxRew,ModRew,4,2,4.689132037079974,0.0,0.014063288967719245,0.0008469706058215898,False,4.555670499801636,0.20534032115651166,0.22440126654757428
FairGamble,MDCE,MaxRew,ModRew,4,3,6.535370231396352,0.0,0.02468022018075544,0.0014953544552882558,False,5.383458375930786,0.0900733686702535,0.09047031779923576
FairGamble,MDCE,MaxRew,ModRew,4,4,7.924057675928219,0.0,0.003359378843668992,0.00020076096745502703,False,6.434727430343628,0.08251025318805971,0.0776860152020975
FairGamble,MDCE,MaxRew,ModRew,4,5,9.229959819074177,0.0,0.0025057256317779775,0.0001480981530758707,False,7.650547742843628,0.0663833249224598,0.06498438288099989
FairGamble,MDCE,MaxRew,ModRew,4,6,10.448992912782307,0.0,0.0024431372062849732,0.0001443018939566998,False,8.684300899505615,0.07835094374228169,0.06506248840779244
FairGamble,MDCE,MaxRew,ModRew,4,7,11.734699498061998,0.0,0.002870671056989238,0.00016821530667482376,False,9.729993104934692,0.08781184988514201,0.060602148926022975
FairGamble,MDCE,MaxRew,ModRew,4,8,13.149348695933893,0.0,0.002624417078365582,0.00015361076737979706,False,10.892884969711304,0.19134163398179638,0.07585194134675466
FairGamble,MDCE,MaxRew,ModRew,4,9,14.516869377675844,0.0,0.003091648478608988,0.0001794754726847092,False,11.731173038482666,0.06845328105797063,0.10671245709459076
FairGamble,MDCE,MaxRew,ModRew,4,10,16.190859256321968,0.0,0.0034034853450393143,0.00019874423438398514,False,14.425726652145386,0.13357271109930702,0.2937842583219821
FairGamble,MDCE,MaxRew,ModRew,4,11,18.51985449150524,0.0,0.0031334759659387146,0.00011058994545559697,False,16.37252426147461,0.16391345568828042,0.25113772041243587
FairGamble,MDCE,MaxRew,ModRew,4,12,20.24271153503967,0.0,0.0025062575458960623,0.00014148793859058983,False,18.3008770942688,0.09987357757180615,0.20792333679357022
FairGamble,MDCE,MaxRew,ModRew,4,13,21.944145834832675,0.0,0.005777481525122141,0.0001977362458130405,False,20.32349467277527,0.15372234734243806,0.4264208017859535
FairGamble,MDCE,MaxRew,ModRew,4,14,24.27169276814236,0.0,0.010227945278508344,0.0005991292956536998,False,21.974123001098633,0.11460104258573534,0.06638748315024677
FairGamble,MDCE,MaxRew,ModRew,4,15,39.88638276391172,0.0,0.18598620320906178,0.010780798028350969,False,22.584511041641235,0.5347012010037624,0.3682071961334246
FairGamble,MDCE,MaxRew,ModRew,4,16,40.12548881575823,0.0,0.0699871853860472,0.0039807980157078315,False,24.78265404701233,0.4644426037435962,0.39837979599510653
FairGamble,MDCE,MaxRew,ModRew,4,17,40.43173119266176,0.0,0.032072827474301846,0.0018500417084167387,False,25.63836693763733,0.5393393019494415,0.6934168596503624
FairGamble,MDCE,MaxRew,ModRew,4,18,40.82161276895331,0.0,0.07616951287147344,0.004482342362915059,False,26.422272205352783,0.187847763221192,0.44291531535787954
FairGamble,MDCE,MaxRew,ModRew,4,19,41.33292434247862,0.0,0.02808913242567712,0.0016098661331385156,False,27.086667776107788,0.2259858518110352,0.04836634393746231
FairGamble,MDCE,MaxRew,ModRew,4,20,42.01865058113057,0.0,0.04175788537298786,0.0023881876908170563,False,28.957483768463135,0.04631831857083307,0.11045475367074986
FairGamble,MDCE,MaxRew,ModRew,4,21,42.387514768815315,0.0,0.043736681887921236,0.0025023248059778957,False,31.56055784225464,0.5289881153606242,1.2842225936357392
FairGamble,MDCE,MaxRew,ModRew,4,22,42.40027758738542,0.0,0.006804359402053706,0.0004055882079793989,False,33.75472021102905,0.028368833608963473,0.01896959448923785
FairGamble,MDCE,MaxRew,ModRew,4,23,42.739991624852536,0.0,0.006878484623499048,0.0004075447777609691,False,35.57289266586304,0.043034216083574904,0.02746925304275094
FairGamble,MDCE,MaxRew,ModRew,4,24,43.233884671975204,0.0,0.006853858321107964,0.0004084148324106063,False,36.37529754638672,0.01199396572694951,0.18582277721313276
FairGamble,MDCE,MaxRew,ModRew,4,25,43.60979842522728,0.0,0.4068450747613923,0.02485769658479292,False,37.66975259780884,0.15248542505256527,0.0923391351305949
FairGamble,MDCE,MaxRew,ModRew,4,26,41.95323134007819,0.0,0.9806738190243394,0.05757501297945229,False,38.68913769721985,0.5349871487101476,0.42939757112190324
FairGamble,MDCE,MaxRew,ModRew,4,27,43.94406084792728,0.0,0.07898464222612489,0.004531539229618797,False,40.45244526863098,0.23812644260891158,0.4298529431622473
FairGamble,MDCE,MaxRew,ModRew,4,28,43.87323451527463,0.0,0.0408238073504279,0.002311811850188472,False,41.11622214317322,0.3891829981457615,0.16708911769581025
FairGamble,MDCE,MaxRew,ModRew,4,29,44.538105444113924,0.0,0.033882248528293246,0.0019040157741131436,False,42.885493755340576,0.8607320782575142,0.3820133404221837
FairGamble,MDCE,MaxRew,ModRew,4,30,45.00373831850553,0.0,0.054116046317105315,0.0030781397654998655,False,44.052902698516846,0.36787811449530405,0.3642763272026741
FairGamble,MDCE,MaxRew,ModRew,4,31,45.60351515006641,0.0,0.027264016046260053,0.0015161135169516893,False,44.99338936805725,0.24709711111364852,0.7862294951842154
FairGamble,MDCE,MaxRew,ModRew,4,32,46.27985288570033,0.0,0.08763941704857814,0.004783054384800034,False,46.672914266586304,0.0659854641244361,0.38801888168272214
FairGamble,MDCE,MaxRew,ModRew,4,33,46.47596162535067,0.0,0.008267492439593127,0.00047289678025685825,False,47.52915287017822,0.014364993566397644,0.14682204043539346
FairGamble,MDCE,MaxRew,ModRew,4,34,46.227149509122896,0.0,0.537656964158316,0.03184991585096041,False,48.472631216049194,0.32903518901099715,0.3420173190778244
FairGamble,MDCE,MaxRew,ModRew,4,35,29.881007924062494,0.0,0.0068563699189923,0.0003698111740473183,False,49.54155874252319,0.024163877435183154,0.11099925064859113
FairGamble,MDCE,MaxRew,ModRew,4,36,26.674435403007845,0.0,0.006458540234028476,0.00038190529371306313,False,51.4095664024353,0.03683254166282701,0.02985225734460442
FairGamble,MDCE,MaxRew,ModRew,4,37,26.24747935303906,0.0,0.0071335024758028,0.00041399516525920856,False,52.680232763290405,0.05829271135129016,0.030974907561642673
FairGamble,MDCE,MaxRew,ModRew,4,38,26.90350920216045,0.0,0.0070651582965268744,0.0004109100318992612,False,53.846153259277344,0.03971948538619552,0.03135281119947425
FairGamble,MDCE,MaxRew,ModRew,4,39,26.323217783829687,0.0,0.006622324439938154,0.0003913276587994013,False,56.31059288978577,0.046011494021868604,0.047617128317907625
FairGamble,MDCE,MaxRew,ModRew,4,40,25.249222617179893,0.0,0.006792175924381638,0.0003981931223560418,False,57.164347410202026,0.029376388748521554,0.07745072092576741
FairGamble,MDCE,MaxRew,ModRew,4,41,23.1093638067504,0.0,0.006858641641954932,0.00017157059809004013,False,57.828142166137695,0.08234392265896479,0.038967247577683134
FairGamble,MDCE,MaxRew,ModRew,4,42,22.242511777590508,0.0,0.006379664572783383,0.0003744383484379711,False,59.91656827926636,0.04250280578061916,0.012222185145130515
FairGamble,MDCE,MaxRew,ModRew,4,43,22.171531685266025,0.0,0.006215635930381325,0.0003664548357889152,False,60.90420842170715,0.043866080087040904,0.035955042854890096
FairGamble,MDCE,MaxRew,ModRew,4,44,20.999856448721538,0.0,0.005331340483145652,0.00031901890873009477,False,63.27689337730408,0.07032110882803616,0.05842897271273656
FairGamble,MDCE,MaxRew,ModRew,4,45,18.862533256385927,0.0,0.005500920510954188,0.00023941466437156926,False,64.58389711380005,0.01025787424434993,0.020854161434196217
FairGamble,MDCE,MaxRew,ModRew,4,46,18.027508733231112,0.0,0.006519412791277546,0.00016105231369514616,False,66.6074891090393,0.03443911915278092,0.024867728314796167
FairGamble,MDCE,MaxRew,ModRew,4,47,17.07429497574331,0.0,0.0051973099316313665,0.00030827596503874504,False,68.26953291893005,0.012047575204923111,0.011340566140850938
FairGamble,MDCE,MaxRew,ModRew,4,48,16.64473303086293,0.0,0.004842559763993393,0.00012022643015682955,False,70.00293111801147,0.04146762083056316,0.01967848961012114
FairGamble,MDCE,MaxRew,ModRew,4,49,16.173050323566002,0.0,0.0058006817768827545,0.00026213368994588277,False,71.88692259788513,0.014276628878718778,0.03497078199306802
FairGamble,MDCE,MaxRew,ModRew,4,50,16.82117109237151,0.0,0.002030960875977428,0.0001157227698081469,False,73.5330457687378,0.04769953643851493,0.12213233968410785
FairGamble,MDCE,MaxRew,ModRew,4,51,18.378959772419133,0.0,0.017815874156603684,0.0010072467502677679,False,74.2655577659607,0.07716605875262994,0.18789718347272202
FairGamble,MDCE,MaxRew,ModRew,4,52,21.570001424440083,0.0,0.00020135325119952086,1.156242971241909e-05,False,74.92479634284973,0.07918474375947807,0.0865980570977872
FairGamble,MDCE,MaxRew,ModRew,4,53,24.213623135477242,0.0,0.00019939231684418246,1.1444660905281173e-05,False,77.15334129333496,0.07517797517251062,0.06857093889441002
FairGamble,MDCE,MaxRew,ModRew,4,54,24.861975458155772,0.0,0.0002070915121521466,1.206734454565569e-05,False,78.48828887939453,0.06916958548360375,0.08202934848956808
FairGamble,MDCE,MaxRew,ModRew,4,55,20.438169821093446,0.0,0.0002100600850809542,1.2252444526175364e-05,False,81.26786017417908,0.07646878118500189,0.11014234492701583
FairGamble,MDCE,MaxRew,ModRew,4,56,12.89617803964091,0.0,0.00044827201094932434,2.6402287513638808e-05,False,82.20036840438843,0.21489660653022563,0.2301304746764229
FairGamble,MDCE,MaxRew,ModRew,4,57,0.5302155538247231,0.0,0.4556960782778319,0.02548232757723413,False,83.52852010726929,0.029511954943643455,0.0289973176964538
FairGamble,MDCE,MaxRew,ModRew,4,58,0.32725552093710086,0.0,0.21634084141953736,0.011671149474584273,False,84.26056408882141,0.03373004151847599,0.03254414039841713
FairGamble,MDCE,MaxRew,ModRew,4,59,0.37713888760415215,0.0,0.33547775197502006,0.018072456537584977,False,85.00330591201782,0.03667718696728069,0.03861095774692086
FairGamble,MDCE,MaxRew,ModRew,4,60,0.5066774977982025,0.0,0.6176288596378541,0.03358468660158884,False,86.00665378570557,0.053049105598807225,0.05535963174623422
FairGamble,MDCE,MaxRew,ModRew,4,61,0.637299867023202,0.0,0.8848631654206329,0.04898646869154527,False,87.5152633190155,0.10257863543067695,0.10482981176597084
FairGamble,MDCE,MaxRew,ModRew,4,62,0.360095188949569,0.0,0.20389466552118307,0.011002578086978278,False,88.30815172195435,0.02164590513501042,0.024172177673486093
FairGamble,MDCE,MaxRew,ModRew,4,63,0.4608342158746623,0.0,0.5067627428145585,0.027356281923567694,False,88.96147179603577,0.04435885678031839,0.03819885764370882
FairGamble,MDCE,MaxRew,ModRew,4,64,0.4994297332979942,0.0,0.6307410273896181,0.0341082227724341,False,89.67858147621155,0.051800185737804094,0.03420782129474186
FairGamble,MDCE,MaxRew,ModRew,4,65,0.6987451484840166,0.0,1.0433659674243643,0.04537086225374969,False,92.01845717430115,0.04556085848066184,0.04530278321386514
FairGamble,MDCE,MaxRew,ModRew,4,66,0.33237775173412965,0.0,0.23109229892514804,0.012480050489766343,False,93.86555910110474,0.03250521177405714,0.036968276379315705
FairGamble,MDCE,MaxRew,ModRew,4,67,0.6787376985912247,0.0,1.062198780980438,0.05756006039078759,False,94.72837829589844,0.06316450488699345,0.06729349801266923
FairGamble,MDCE,MaxRew,ModRew,4,68,0.5344629016848453,0.0,0.6182459908079423,0.026863531346836354,False,96.39893364906311,0.026863531346836354,0.02651732108692497
FairGamble,MDCE,MaxRew,ModRew,4,69,0.45995691605631306,0.0,0.4640516309295677,0.025685605809943238,False,96.98337888717651,0.02578210246458562,0.02835607241832724
FairGamble,MDCE,MaxRew,ModRew,4,70,0.5350978805617275,0.0,0.6641143039113615,0.034634359547494206,False,97.84757590293884,0.034780434212113215,0.03473678530985335
FairGamble,MDCE,MaxRew,ModRew,4,71,0.36977843296371177,0.0,0.28289801623312627,0.009771050090157857,False,98.70628881454468,0.009765670120539019,0.016733794954823265
FairGamble,MDCE,MaxRew,ModRew,4,72,0.370680174351354,0.0,0.33510696453155475,0.0182814753284797,False,99.36156296730042,0.018234813475011574,0.01843265995861868
FairGamble,MDCE,MaxRew,ModRew,4,73,0.37235859374552116,0.0,0.2884439512496044,0.006944502426537373,False,100.1006019115448,0.03608859460958713,0.04049200152467783
FairGamble,MDCE,MaxRew,ModRew,4,74,0.5303360159196648,0.0,0.4805881982672773,0.028379494839546677,False,101.03136277198792,0.03463412602093791,0.03320953769291878
FairGamble,MDCE,MaxRew,ModRew,4,75,0.7958745265857982,0.0,1.2991523939490932,0.03322035473872885,False,101.99678254127502,0.09613307206248545,0.032934187865633686
FairGamble,MDCE,MaxRew,ModRew,4,76,0.4438763904260861,0.0,0.3709506167984884,0.021237318513456022,False,103.1962878704071,0.028839317082787135,0.027174974316717282
FairGamble,MDCE,MaxRew,ModRew,4,77,0.46302929638720036,0.0,0.38093650991216776,0.020939134589592474,False,104.43151950836182,0.021122249506356966,0.021081356638284893
FairGamble,MDCE,MaxRew,ModRew,4,78,0.42553677020027497,0.0,0.3062879067655544,0.016136168783165657,False,105.170574426651,0.016283348702109148,0.017132360257742146
FairGamble,MDCE,MaxRew,ModRew,4,79,0.39913911295076876,0.0,0.2705048819871507,0.015993023412994162,False,105.99836921691895,0.020074125351631927,0.018736349741627037
FairGamble,MDCE,MaxRew,ModRew,4,80,0.5278448760966645,0.0,0.5658325235878152,0.020006678372603448,False,106.74141335487366,0.020006678372603448,0.01980237972351615
FairGamble,MDCE,MaxRew,ModRew,4,81,0.34281255089243534,0.0,0.2513104441944236,0.014760182193082685,False,107.80661630630493,0.02269202356855168,0.020462367221799935
FairGamble,MDCE,MaxRew,ModRew,4,82,0.45533260808018383,0.0,0.44114954072909285,0.012860201088792472,False,108.39803576469421,0.01603257541892064,0.017484206433130176
FairGamble,MDCE,MaxRew,ModRew,4,83,0.4179626210118375,0.0,0.2748125782220683,0.016220276485510044,False,109.12467813491821,0.022758175596323732,0.026025577553993706
FairGamble,MDCE,MaxRew,ModRew,4,84,0.42079983986101094,0.0,0.29012275787170694,0.017075825180446508,False,109.84328961372375,0.022374632598219833,0.02179992562162181
FairGamble,MDCE,MaxRew,ModRew,4,85,0.48542261941308323,0.0,0.46489037499906516,0.02735407155577917,False,110.90070223808289,0.02719492971016961,0.026894071795653493
FairGamble,MDCE,MaxRew,ModRew,4,86,0.48965179587159496,0.0,0.4681786197770137,0.026566881716404325,False,111.889089345932,0.02654448329174048,0.02656511287670198
FairGamble,MDCE,MaxRew,ModRew,4,87,0.4367736654840366,0.0,0.38020321227203624,0.022313163452259834,False,112.95145344734192,0.02213567122442802,0.022081325723331494
FairGamble,MDCE,MaxRew,ModRew,4,88,0.45113960266258135,0.0,0.41652603924711684,0.024415964343272506,False,114.16229224205017,0.024372488279916442,0.02408506520959328
FairGamble,MDCE,MaxRew,ModRew,4,89,0.43839395337603315,0.0,0.40030271648420523,0.023396904171854423,False,116.00440645217896,0.023547590418066585,0.023340466557244165
FairGamble,MDCE,MaxRew,ModRew,4,90,0.450031448360746,0.0,0.43094564405051017,0.025158079932308456,False,117.7532889842987,0.02530172765254154,0.025277334637452787
FairGamble,MDCE,MaxRew,ModRew,4,91,0.39166891296832385,0.0,0.324813611133024,0.018985654748833868,False,118.61657857894897,0.01887137018895374,0.018836513661114142
FairGamble,MDCE,MaxRew,ModRew,4,92,0.2762015011601023,0.0,0.07943924746717101,0.004006370149201041,False,119.42943239212036,0.023884633443243167,0.011155476569985312
FairGamble,MDCE,MaxRew,ModRew,4,93,0.5044214429180203,0.0,0.5711451463325261,0.033287892143606564,False,120.01630115509033,0.033527440653024106,0.033186640701128735
FairGamble,MDCE,MaxRew,ModRew,4,94,0.4603919360966433,0.0,0.43194303636567355,0.017710502268172355,False,121.99123930931091,0.017556447208112745,0.01754542485942907
FairGamble,MDCE,MaxRew,ModRew,4,95,0.5932485869498422,0.0,0.7507240975486056,0.04367900586063138,False,122.92282295227051,0.04367900586063138,0.04370783598729893
FairGamble,MDCE,MaxRew,ModRew,4,96,0.6425476948589495,0.0,0.8639451033413721,0.017880391227268463,False,124.40885186195374,0.03801309206525281,0.041235451249394574
FairGamble,MDCE,MaxRew,ModRew,4,97,0.7488605271631646,0.0,0.8135652330488838,0.047359673740802695,False,125.06311058998108,0.04742428454776648,0.04720505299511266
FairGamble,MDCE,MaxRew,ModRew,4,98,0.6839916877948152,0.0,0.9015698091406961,0.05217595725799203,False,126.33570957183838,0.05247072038616151,0.05218508246895204
FairGamble,MDCE,MaxRew,ModRew,4,99,0.7673013701128599,0.0,1.169504998207394,0.04347031095310984,False,127.00362730026245,0.04395077218625355,0.04321216556811235
FairGamble,MDCE,MaxRew,ModRew,4,100,0.5889998131121092,0.0,0.5057383511029698,0.02899665107439362,False,127.61465787887573,0.029138805351971137,0.02928809484752459
FairGamble,MDCE,MaxRew,ModRew,4,101,0.6809474224860885,0.0,0.9435112612659253,0.04434268021356205,False,128.66986751556396,0.05472165597204318,0.053986447655553105
FairGamble,MDCE,MaxRew,ModRew,4,102,0.3641098149739837,0.0,0.2102256724791829,0.005235254191689769,False,131.02265453338623,0.013455039469646326,0.012012021611367942
FairGamble,MDCE,MaxRew,ModRew,4,103,0.4509118790741636,0.0,0.464947377525327,0.02714530042531178,False,131.74772477149963,0.027189394476976117,0.02718940084481275
FairGamble,MDCE,MaxRew,ModRew,4,104,0.2724927089585407,0.0,0.0528850809394541,0.0030874960106937618,False,133.46717047691345,0.0030837488034176014,0.15763448409616534
FairGamble,MDCE,MaxRew,ModRew,4,105,0.34436535949530506,0.0,0.2070276710132859,0.011308120405391198,False,134.11948680877686,0.0346321661651611,0.051725705761120344
FairGamble,MDCE,MaxRew,ModRew,4,106,0.5586813698122393,0.0,0.7283758429361242,0.03939075479779524,False,134.7033088207245,0.09174422883572222,0.09335703190988702
FairGamble,MDCE,MaxRew,ModRew,4,107,0.31660355043781485,0.0,0.18545568796867684,0.010152908050148504,False,135.42339730262756,0.0937260749917886,0.10076276016591078
FairGamble,MDCE,MaxRew,ModRew,4,108,0.5633577678073158,0.0,0.7474397983272638,0.041429597247498416,False,136.07565450668335,0.0808972875383999,0.09129747116667725
FairGamble,MDCE,MaxRew,ModRew,4,109,0.42442639852445724,0.0,0.3697753181565986,0.021529900415610974,False,136.79774689674377,0.02163436657472963,0.02152694969528149
FairGamble,MDCE,MaxRew,ModRew,4,110,0.30945418752274423,0.0,0.11097181232857878,0.006199676536658712,False,137.65645265579224,0.005741502798155719,0.006079883463280363
FairGamble,MDCE,MaxRew,ModRew,4,111,0.3171354415617214,0.0,0.12348325565473317,0.006928779660923102,False,138.67669868469238,0.016750273731678453,0.011678622620550205
FairGamble,MDCE,MaxRew,ModRew,4,112,0.3351461852665581,0.0,0.15613630689589542,0.00880727678816285,False,140.07316517829895,0.009141811264604664,0.008349406925403431
FairGamble,MDCE,MaxRew,ModRew,4,113,0.3757157319050504,0.0,0.25316895913501014,0.01432074313585571,False,140.86652851104736,0.014638932750869622,0.01432074313585571
FairGamble,MDCE,MaxRew,ModRew,4,114,0.6873072678697654,0.0,0.9342762468449521,0.053472628161050216,False,142.65682125091553,0.09826209858458466,0.10186105442920129
FairGamble,MDCE,MaxRew,ModRew,4,115,0.3149914586478861,0.0,0.11626199866604026,0.00656420108025566,False,143.30775690078735,0.009132325736096507,0.008879549494244222
FairGamble,MDCE,MaxRew,ModRew,4,116,0.3189778970668158,0.0,0.12093965476343982,0.006912521511955259,False,144.1026327610016,0.015310483873015944,0.009053887511602313
FairGamble,MDCE,MaxRew,ModRew,4,117,0.3172595360362195,0.0,0.11596375527138036,0.006695910404479652,False,145.69221234321594,0.019541504379806098,0.03172986656977587
FairGamble,MDCE,MaxRew,ModRew,4,118,0.5365983402664061,0.0,0.6213128879240131,0.034783385516411636,False,146.35065054893494,0.32119171962080223,0.3223154017207935
FairGamble,MDCE,MaxRew,ModRew,4,119,0.43692643625022554,0.0,0.39058152662116896,0.022559153865074122,False,147.8775954246521,0.022586777526722737,0.022661282679638156
FairGamble,MDCE,MaxRew,ModRew,4,120,0.3500898517745068,0.0,0.16734605061473218,0.009673745547837698,False,148.60143494606018,0.03397438767089375,0.03441653829301035
FairGamble,MDCE,MaxRew,ModRew,4,121,0.4760649715006985,0.0,0.4589635684924005,0.026567802489645992,False,149.25344014167786,0.026775543636126213,0.026567802489645992
