Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,run_time,check_CE
CaE,balance,DBCE,DBCE,0,99,25.00642768,405.0052665,9.39E-06,0.000618936,FALSE,125.1471026,0.000621672
CaE,balance,DBCE,DBCE,0,100,25.00650091,405.0057498,9.39E-06,0.000621631,FALSE,126.9243827,0.000623269
CaE,balance,DBCE,DBCE,0,101,25.00613059,405.0053873,9.13E-06,0.000623142,FALSE,128.1042585,0.000625866
CaE,balance,DBCE,DBCE,0,102,25.00648589,405.0057243,9.40E-06,0.00062608,FALSE,129.167417,0.000629342
CaE,balance,DBCE,DBCE,0,103,25.00641701,405.0056686,9.39E-06,0.000629364,FALSE,130.8080683,0.000630449
CaE,balance,DBCE,DBCE,0,104,25.00647487,405.0057226,9.39E-06,0.000630465,FALSE,131.7844145,0.000633714
CaE,balance,DBCE,DBCE,0,105,25.00635228,405.006005,9.40E-06,0.000633857,FALSE,132.7189426,0.000636559
CaE,balance,DBCE,DBCE,0,106,25.00636582,405.005595,9.40E-06,0.000636518,FALSE,134.4820261,0.000638673
CaE,balance,DBCE,DBCE,0,107,25.0063561,405.005604,9.39E-06,0.000638696,FALSE,135.512799,0.000639773
CaE,balance,DBCE,DBCE,0,108,25.00673634,405.0059938,8.62E-06,0.000639397,FALSE,136.4014597,0.000641011
CaE,balance,DBCE,DBCE,0,109,25.00639148,405.0056428,9.40E-06,0.000641441,FALSE,138.0156753,0.000643589
CaE,balance,DBCE,DBCE,0,110,25.00638197,405.005614,9.40E-06,0.000643619,FALSE,139.4484961,0.000645763
CaE,balance,DBCE,DBCE,0,111,25.006548,405.005797,9.40E-06,0.000645722,FALSE,140.682075,0.000648397
CaE,balance,DBCE,DBCE,0,112,25.0075859,405.0068467,9.40E-06,0.000648041,FALSE,142.4204671,0.000651774
CaE,balance,DBCE,DBCE,0,113,24.62840331,407.5934852,0.008215318,0.001944963,FALSE,143.9771717,0.002128221
CaE,balance,DBCE,DBCE,0,114,25.00770979,405.0069763,9.39E-06,0.00065346,FALSE,146.3688283,0.000656118
CaE,balance,DBCE,DBCE,0,115,25.00777068,405.0070356,9.40E-06,0.000655969,FALSE,147.1158316,0.000657561
CaE,balance,DBCE,DBCE,0,116,25.00785245,405.0071098,9.39E-06,0.000657764,FALSE,147.8057418,0.000659885
CaE,balance,DBCE,DBCE,0,117,25.0079273,405.0071729,9.39E-06,0.000659672,FALSE,148.4474816,0.000663898
CaE,balance,DBCE,DBCE,0,118,25.00795195,405.0072051,9.40E-06,0.000663985,FALSE,149.3430879,0.00066767
CaE,balance,DBCE,DBCE,0,119,219.7275531,1345.990254,2.07590628,0.000679442,FALSE,150.8827517,0.000682067
CaE,balance,DBCE,DBCE,0,120,25.00804518,405.0073013,9.40E-06,0.000670254,FALSE,151.6073506,0.000672349
CaE,balance,DBCE,DBCE,0,121,25.00812403,405.0074051,8.93E-06,0.000672296,FALSE,152.702424,0.000673865
CaE,balance,DBCE,DBCE,0,122,25.00813971,405.0074147,8.96E-06,0.000673873,FALSE,153.3362687,0.000676484
CaE,balance,DBCE,DBCE,0,123,25.00773588,405.0069998,9.25E-06,0.000677373,FALSE,154.2219372,0.000679977
CaE,balance,DBCE,DBCE,0,124,25.00832481,405.0075798,9.40E-06,0.00067917,FALSE,155.5120437,0.000682806
CaE,balance,DBCE,DBCE,0,125,25.00835205,405.0076119,9.40E-06,0.000682896,FALSE,156.19821,0.000684452
CaE,balance,DBCE,DBCE,0,126,25.008441,405.0076937,9.39E-06,0.000684439,FALSE,157.4229634,0.000688061
CaE,balance,DBCE,DBCE,0,127,25.00822759,405.0074799,9.06E-06,0.0006879,FALSE,158.384922,0.000690479
CaE,balance,DBCE,DBCE,0,128,25.00920429,405.0091428,9.64E-05,0.000690546,FALSE,159.6475825,0.000692091
CaE,balance,DBCE,DBCE,0,129,25.00853151,405.0078206,8.56E-06,0.000692015,FALSE,160.3297546,0.000694585
CaE,balance,DBCE,DBCE,0,130,25.00858501,405.0075035,9.41E-06,0.00069459,FALSE,161.4278574,0.000696641
CaE,balance,DBCE,DBCE,0,131,25.00874874,405.0080016,9.40E-06,0.000696678,FALSE,162.487637,0.000699748
